,season_year,city,sum,mean,count
102,1972,Minnesota,0.316616813773365,0.105538937924455,3
103,1972,Montreal,0.5379832443938583,0.2689916221969291,2
104,1972,New Orleans,-1.3818229238521311,-1.3818229238521311,1
105,1972,New York,2.578341596242941,0.4297235993738235,6
106,1972,Philadelphia,-4.250295432594555,-1.0625738581486388,4
107,1972,Phoenix,0.5246146331113646,0.5246146331113646,1
108,1972,Pittsburgh,2.3335560537617415,0.7778520179205805,3
109,1972,Portland,-1.4976850863689177,-1.4976850863689177,1
110,1972,San Diego,-2.418811564787701,-1.2094057823938504,2
111,1972,Seattle,0.3908646516642558,0.3908646516642558,1
112,1972,South Florida,2.117104809413495,2.117104809413495,1
113,1972,St. Louis,-1.4885057155361712,-0.49616857184539037,3
114,1972,Toronto,0.08240627227836489,0.08240627227836489,1
115,1972,Vancouver,-1.2360490920605238,-1.2360490920605238,1
116,1972,Washington,1.2043409843859947,1.2043409843859947,1
117,1973,Atlanta,-0.07891792953809562,-0.019729482384523905,4
118,1973,Baltimore,2.2213566522842965,1.1106783261421482,2
119,1973,Bay Area,2.4532365197555466,0.49064730395110934,5
120,1973,Boston,3.080252057377962,0.7700630143444905,4
121,1973,Buffalo,-0.1806435931470759,-0.0602145310490253,3
122,1973,Chicago,-0.6890455771526365,-0.1378091154305273,5
123,1973,Cincinnati,1.7374377015064295,1.7374377015064295,1
124,1973,Cleveland,-1.2127812192043619,-0.40426040640145394,3
125,1973,Dallas,-1.3931407043771413,-0.6965703521885707,2
126,1973,Denver,0.30796983281288753,0.30796983281288753,1
127,1973,Detroit,0.5198971482948085,0.12997428707370212,4
128,1973,Green Bay,-0.3079697591567921,-0.3079697591567921,1
129,1973,Houston,-2.2460805150269985,-0.7486935050089994,3
130,1973,Kansas City,0.6757682719283703,0.2252560906427901,3
131,1973,Los Angeles,2.4031546885059987,0.4005257814176664,6
132,1973,Milwaukee,0.4959366698455757,0.24796833492278786,2
133,1973,Minnesota,1.8443627550590516,0.6147875850196839,3
134,1973,Montreal,1.6350080626730232,0.8175040313365116,2
135,1973,New Orleans,-0.6159394473522237,-0.6159394473522237,1
136,1973,New York,-2.3206990348870784,-0.33152843355529693,7
137,1973,Philadelphia,-3.091976656604488,-0.772994164151122,4
138,1973,Phoenix,-0.1865509386366214,-0.1865509386366214,1
139,1973,Pittsburgh,0.6095233580365151,0.20317445267883838,3
140,1973,Portland,-1.2318897173981986,-1.2318897173981986,1
141,1973,San Diego,-3.4133075357002918,-1.7066537678501459,2
142,1973,Seattle,-0.923843024139956,-0.923843024139956,1
143,1973,South Florida,1.5398487149419045,1.5398487149419045,1
144,1973,St. Louis,-0.8571888160984777,-0.28572960536615927,3
145,1973,Toronto,-0.6094290860888573,-0.6094290860888573,1
146,1973,Vancouver,-1.0882581308325971,-1.0882581308325971,1
147,1973,Washington,0.9239092523195143,0.9239092523195143,1
148,1974,Atlanta,-1.5933859870087228,-0.3983464967521807,4
149,1974,Baltimore,1.0024580503637703,1.0024580503637703,1
150,1974,Bay Area,1.7684947044988195,0.3536989408997639,5
151,1974,Boston,3.247755418985927,0.8119388547464818,4
152,1974,Buffalo,0.7442146379957955,0.24807154599859849,3
153,1974,Chicago,-0.2580751722896655,-0.0516150344579331,5
154,1974,Cincinnati,1.6803340275096155,0.8401670137548077,2
155,1974,Cleveland,-2.6764596375289287,-0.8921532125096429,3
156,1974,Dallas,0.7667624853006235,0.38338124265031176,2
157,1974,Denver,0.16844457904394797,0.16844457904394797,1
158,1974,Detroit,-0.3786214067393069,-0.09465535168482672,4
159,1974,Green Bay,-0.4090799999770324,-0.4090799999770324,1
160,1974,Houston,-0.8501826196833304,-0.28339420656111014,3
161,1974,Kansas City,-1.9312839375808533,-0.6437613125269511,3
162,1974,Los Angeles,0.5615177182925493,0.09358628638209154,6
163,1974,Milwaukee,1.1485904693769493,0.5742952346884747,2
164,1974,Minnesota,0.5458213422127511,0.1819404474042504,3
165,1974,Montreal,0.8075157106590164,0.4037578553295082,2
166,1974,New Orleans,-0.794096385991019,-0.794096385991019,1
167,1974,New York,-1.7135581021304038,-0.2447940145900577,7
168,1974,Philadelphia,-0.035280479023834695,-0.008820119755958674,4
169,1974,Phoenix,-1.0058859725642662,-1.0058859725642662,1
170,1974,Pittsburgh,0.10785189708958098,0.05392594854479049,2
171,1974,Portland,-1.2835087355054344,-1.2835087355054344,1
172,1974,San Diego,-2.9002277146849997,-1.4501138573424999,2
173,1974,Seattle,-0.4581437645992582,-0.4581437645992582,1
174,1974,South Florida,1.5160021457021118,1.5160021457021118,1
175,1974,St. Louis,1.0461672202670207,0.34872240675567356,3
176,1974,Toronto,0.36540248761783245,0.36540248761783245,1
177,1974,Vancouver,-0.8678296834248376,-0.8678296834248376,1
178,1974,Washington,1.678286703815541,0.8391433519077705,2
179,1975,Atlanta,-2.900718272289806,-0.7251795680724515,4
180,1975,Baltimore,0.9180787806428024,0.9180787806428024,1
181,1975,Bay Area,2.7733873463375422,0.5546774692675085,5
182,1975,Boston,2.7143011885352006,0.6785752971338002,4
183,1975,Buffalo,2.4232790480934305,0.8077596826978102,3
184,1975,Chicago,-1.1057611057895333,-0.22115222115790667,5
185,1975,Cincinnati,3.4834841840718775,1.7417420920359388,2
186,1975,Cleveland,-1.2445475478204409,-0.41484918260681364,3
187,1975,Dallas,0.7140375450905436,0.3570187725452718,2
188,1975,Denver,-0.24946772119508334,-0.24946772119508334,1
189,1975,Detroit,-2.880830544019812,-0.720207636004953,4
190,1975,Green Bay,-0.8164396957561473,-0.8164396957561473,1
191,1975,Houston,-0.5377280846835087,-0.17924269489450292,3
192,1975,Kansas City,-0.8649366471882027,-0.21623416179705068,4
193,1975,Los Angeles,0.027499226672462962,0.004583204445410494,6
194,1975,Milwaukee,-1.4277613122532422,-0.7138806561266211,2
195,1975,Minnesota,0.10512564786607248,0.03504188262202416,3
196,1975,Montreal,0.7597841044776869,0.3798920522388434,2
197,1975,New Orleans,-3.2526497232360647,-1.6263248616180324,2
198,1975,New York,-0.7694512340357912,-0.10992160486225588,7
199,1975,Philadelphia,0.16408945769421523,0.04102236442355381,4
200,1975,Phoenix,-0.9346189867713846,-0.9346189867713846,1
201,1975,Pittsburgh,2.79160313835627,0.9305343794520899,3
202,1975,Portland,-0.3143718410049195,-0.3143718410049195,1
203,1975,San Diego,-2.239632867398075,-1.1198164336990375,2
204,1975,Seattle,0.20391686984103072,0.20391686984103072,1
205,1975,South Florida,0.8844763866792117,0.8844763866792117,1
206,1975,St. Louis,1.4090086453762607,0.4696695484587536,3
207,1975,Toronto,-0.07715842934087346,-0.07715842934087346,1
208,1975,Vancouver,0.23147528802262002,0.23147528802262002,1
209,1975,Washington,0.012527155025669479,0.0041757183418898265,3
210,1976,Atlanta,-3.019339901671624,-0.754834975417906,4
211,1976,Baltimore,0.590079182261806,0.590079182261806,1
212,1976,Bay Area,4.199818928536744,0.8399637857073488,5
213,1976,Boston,4.140097701365006,1.0350244253412515,4
214,1976,Buffalo,0.17335283847776917,0.05778427949258972,3
215,1976,Chicago,-3.7234033317823196,-0.7446806663564639,5
216,1976,Cincinnati,1.7714044147219186,1.7714044147219186,1
217,1976,Cleveland,1.706601966251247,0.568867322083749,3
218,1976,Dallas,0.7945847786406035,0.39729238932030175,2
219,1976,Denver,0.6469110969917657,0.6469110969917657,1
220,1976,Detroit,-2.0189435375578535,-0.5047358843894634,4
221,1976,Green Bay,-0.49340679189165826,-0.49340679189165826,1
222,1976,Houston,-0.6924092468097173,-0.23080308226990576,3
223,1976,Kansas City,-2.552410750108073,-0.6381026875270183,4
224,1976,Los Angeles,1.0886864463883175,0.1814477410647196,6
225,1976,Milwaukee,-1.5833174901643792,-0.7916587450821896,2
226,1976,Minnesota,0.45270983699413136,0.1509032789980438,3
227,1976,Montreal,-0.4229459738251147,-0.21147298691255734,2
228,1976,New Orleans,-1.130105446276275,-0.5650527231381375,2
229,1976,New York,-0.2519612681204455,-0.03599446687434936,7
230,1976,Philadelphia,2.9205327826185874,0.7301331956546468,4
231,1976,Phoenix,0.11403864720265822,0.11403864720265822,1
232,1976,Pittsburgh,1.93497552136769,0.6449918404558966,3
233,1976,Portland,-0.4656578094108539,-0.4656578094108539,1
234,1976,San Diego,-0.8839537635718235,-0.44197688178591177,2
235,1976,Seattle,-1.1205680139267342,-0.5602840069633671,2
236,1976,South Florida,-0.20832733962636724,-0.20832733962636724,1
237,1976,St. Louis,-0.1295526296538494,-0.043184209884616465,3
238,1976,Tampa Bay,-1.918804332596022,-1.918804332596022,1
239,1976,Toronto,0.11307620282355771,0.11307620282355771,1
240,1976,Vancouver,0.03769206760785279,0.03769206760785279,1
241,1976,Washington,-0.06945478525650428,-0.023151595085501426,3
242,1977,Atlanta,-2.5779094748165883,-0.6444773687041471,4
243,1977,Baltimore,1.1533292671171516,1.1533292671171516,1
244,1977,Bay Area,-0.25398241998844107,-0.05079648399768821,5
245,1977,Boston,3.3457134413732135,0.8364283603433034,4
246,1977,Buffalo,-1.6124845207089966,-0.5374948402363322,3
247,1977,Chicago,0.9916875218996939,0.19833750437993877,5
248,1977,Cincinnati,0.4864340183069515,0.4864340183069515,1
249,1977,Cleveland,-1.420178829848927,-0.35504470746223177,4
250,1977,Dallas,2.6067937231226166,1.3033968615613083,2
251,1977,Denver,1.7166596888795422,0.5722198962931807,3
252,1977,Detroit,-2.044641408868373,-0.5111603522170932,4
253,1977,Green Bay,-1.4877907513182218,-1.4877907513182218,1
254,1977,Houston,1.3785879617236594,0.45952932057455315,3
255,1977,Indiana,-0.6217406471506329,-0.6217406471506329,1
256,1977,Kansas City,-0.2625263396860962,-0.08750877989536539,3
257,1977,Los Angeles,3.349237010112587,0.6698474020225174,5
258,1977,Milwaukee,-2.336153229381572,-1.168076614690786,2
259,1977,Minnesota,0.27851768523069415,0.09283922841023139,3
260,1977,Montreal,1.7921452590607956,0.8960726295303978,2
261,1977,New Orleans,-2.0114683013964694,-1.0057341506982347,2
262,1977,New York,-3.4553030181072018,-0.4319128772634002,8
263,1977,Philadelphia,3.258297600254504,0.814574400063626,4
264,1977,Phoenix,-0.8658142989688744,-0.8658142989688744,1
265,1977,Pittsburgh,1.7977169650977596,0.5992389883659198,3
266,1977,Portland,0.9952472961452147,0.9952472961452147,1
267,1977,San Antonio,0.37489343110718554,0.37489343110718554,1
268,1977,San Diego,-0.7802127113552627,-0.39010635567763136,2
269,1977,Seattle,-1.9111874029249574,-0.6370624676416524,3
270,1977,South Florida,1.0433582936376293,1.0433582936376293,1
271,1977,St. Louis,-0.1052155849647069,-0.0350718616549023,3
272,1977,Tampa Bay,-1.1026159207663218,-1.1026159207663218,1
273,1977,Toronto,-1.8091092644911053,-0.9045546322455527,2
274,1977,Vancouver,-0.7220308323888973,-0.7220308323888973,1
275,1977,Washington,0.8117457940624568,0.27058193135415226,3
276,1978,Atlanta,-0.3797920928192273,-0.09494802320480683,4
277,1978,Baltimore,0.7882706243206206,0.7882706243206206,1
278,1978,Bay Area,-2.0095092708070723,-0.40190185416141444,5
279,1978,Boston,2.8190949660161224,0.7047737415040306,4
280,1978,Buffalo,-1.6660138459127585,-0.5553379486375861,3
281,1978,Chicago,-1.3373902589090854,-0.26747805178181705,5
282,1978,Cincinnati,-0.5429615742956478,-0.2714807871478239,2
283,1978,Cleveland,-1.623492653196762,-0.4058731632991905,4
284,1978,Dallas,1.9114392356130367,0.9557196178065184,2
285,1978,Denver,0.6098569918588329,0.2032856639529443,3
286,1978,Detroit,-0.4030955670243063,-0.10077389175607658,4
287,1978,Green Bay,0.14157924846560496,0.14157924846560496,1
288,1978,Houston,-1.3130081395934492,-0.43766937986448307,3
289,1978,Indiana,-1.0951863469756784,-1.0951863469756784,1
290,1978,Kansas City,-1.6851311609736896,-0.5617103869912299,3
291,1978,Los Angeles,3.385072566932328,0.6770145133864656,5
292,1978,Milwaukee,1.3216494382698145,0.6608247191349073,2
293,1978,Minnesota,-1.9164398801955895,-0.6388132933985299,3
294,1978,Montreal,1.554826496360877,0.7774132481804386,2
295,1978,New Jersey,-1.8585104128886565,-1.8585104128886565,1
296,1978,New Orleans,-0.6196307388668134,-0.3098153694334067,2
297,1978,New York,0.6517634779843502,0.0931090682834786,7
298,1978,Philadelphia,3.60379544189369,0.9009488604734225,4
299,1978,Phoenix,0.8804759412696762,0.8804759412696762,1
300,1978,Pittsburgh,2.285838870696132,0.7619462902320441,3
301,1978,Portland,1.8593268022639655,1.8593268022639655,1
302,1978,San Antonio,1.2037661338916437,1.2037661338916437,1
303,1978,San Diego,0.5725944532981043,0.28629722664905216,2
304,1978,Seattle,-1.016060960422335,-0.33868698680744497,3
305,1978,South Florida,1.0517315600302073,1.0517315600302073,1
306,1978,St. Louis,-2.8348859538115305,-0.9449619846038435,3
307,1978,Tampa Bay,-1.1326339877248384,-1.1326339877248384,1
308,1978,Toronto,-1.2955180647649336,-0.6477590323824668,2
309,1978,Vancouver,-0.9216931331124674,-0.9216931331124674,1
310,1978,Washington,-0.9901282068701298,-0.3300427356233766,3
311,1979,Atlanta,-0.8544159945059585,-0.21360399862648963,4
312,1979,Baltimore,1.7474209072908689,1.7474209072908689,1
313,1979,Bay Area,-5.23093814875527,-1.0461876297510542,5
314,1979,Boston,0.6624686224005857,0.16561715560014642,4
315,1979,Buffalo,-0.08704543381375696,-0.04352271690687848,2
316,1979,Chicago,-1.4942887624773356,-0.2988577524954671,5
317,1979,Cincinnati,0.7274333815036627,0.7274333815036627,1
318,1979,Cleveland,-0.987929026960597,-0.32930967565353236,3
319,1979,Dallas,1.1595724230526356,0.5797862115263178,2
320,1979,Denver,-0.46819952138998167,-0.1560665071299939,3
321,1979,Detroit,-4.126570714899462,-1.0316426787248656,4
322,1979,Green Bay,-1.2079617019380902,-1.2079617019380902,1
323,1979,Houston,2.323910417072679,0.7746368056908931,3
324,1979,Indiana,-0.35673918335203647,-0.35673918335203647,1
325,1979,Kansas City,0.656658600565589,0.21888620018852967,3
326,1979,Los Angeles,1.3539170584916171,0.27078341169832343,5
327,1979,Milwaukee,0.7546383662391406,0.3773191831195703,2
328,1979,Minnesota,-0.967610975257231,-0.32253699175241035,3
329,1979,Montreal,2.827905625643579,1.4139528128217895,2
330,1979,New Jersey,-0.47272335133841337,-0.47272335133841337,1
331,1979,New Orleans,-1.8673590928360915,-0.9336795464180457,2
332,1979,New York,-0.5547829483024902,-0.07925470690035574,7
333,1979,Philadelphia,2.6584511487535334,0.6646127871883833,4
334,1979,Phoenix,1.0640668744810788,1.0640668744810788,1
335,1979,Pittsburgh,2.912493975793166,0.9708313252643886,3
336,1979,Portland,0.47448068721699743,0.47448068721699743,1
337,1979,San Antonio,0.822433191176127,0.822433191176127,1
338,1979,San Diego,0.6494235174541163,0.21647450581803876,3
339,1979,Seattle,0.4955820426557148,0.1651940142185716,3
340,1979,South Florida,0.6395091363201649,0.6395091363201649,1
341,1979,St. Louis,-2.3561598287262475,-0.7853866095754158,3
342,1979,Tampa Bay,0.6395091363201649,0.6395091363201649,1
343,1979,Toronto,-2.0911347434680225,-1.0455673717340113,2
344,1979,Vancouver,-0.8115968572446907,-0.8115968572446907,1
345,1979,Washington,1.3655811728342588,0.4551937242780863,3
346,1980,Atlanta,2.2344410152188328,0.5586102538047082,4
347,1980,Baltimore,1.6522369927761753,1.6522369927761753,1
348,1980,Bay Area,-1.3607349511155586,-0.27214699022311173,5
349,1980,Boston,3.878860288298526,0.9697150720746315,4
350,1980,Buffalo,2.612144515755986,1.306072257877993,2
351,1980,Chicago,-3.1935623963979736,-0.6387124792795947,5
352,1980,Cincinnati,0.02682691277313054,0.01341345638656527,2
353,1980,Cleveland,0.5650327874675419,0.18834426248918065,3
354,1980,Dallas,0.9114467272296705,0.45572336361483523,2
355,1980,Denver,-2.4771403470799775,-0.8257134490266592,3
356,1980,Detroit,-2.354895508736838,-0.5887238771842095,4
357,1980,Edmonton,-0.6005461994758744,-0.6005461994758744,1
358,1980,Green Bay,-0.8342368780672842,-0.8342368780672842,1
359,1980,Hartford,-0.382165763302829,-0.382165763302829,1
360,1980,Houston,1.9679678085182084,0.6559892695060695,3
361,1980,Indiana,-0.3229825589141015,-0.3229825589141015,1
362,1980,Kansas City,1.8583906871464173,0.6194635623821391,3
363,1980,Los Angeles,1.7613611043920696,0.3522722208784139,5
364,1980,Milwaukee,1.0793141798392394,0.5396570899196197,2
365,1980,Minnesota,0.4491486381129769,0.14971621270432564,3
366,1980,Montreal,2.257591437455078,1.128795718727539,2
367,1980,New Jersey,-0.5596173291823429,-0.5596173291823429,1
368,1980,New Orleans,-2.3139417055880878,-2.3139417055880878,1
369,1980,New York,-1.1871461576670443,-0.1695923082381492,7
370,1980,Philadelphia,5.5841383382908125,1.3960345845727031,4
371,1980,Phoenix,1.123118814947372,1.123118814947372,1
372,1980,Pittsburgh,0.10990293479067734,0.03663431159689245,3
373,1980,Portland,-0.24410430215802106,-0.24410430215802106,1
374,1980,Quebec,-1.037307071821966,-1.037307071821966,1
375,1980,San Antonio,-0.0008963438267734091,-0.0008963438267734091,1
376,1980,San Diego,-0.19973728381266764,-0.06657909460422255,3
377,1980,Seattle,-2.0349631040001337,-0.6783210346667112,3
378,1980,South Florida,-0.012178640555726542,-0.012178640555726542,1
379,1980,St. Louis,-1.6050666314652273,-0.5350222104884091,3
380,1980,Tampa Bay,-0.8342368780672842,-0.8342368780672842,1
381,1980,Toronto,-1.4874931007543482,-0.7437465503771741,2
382,1980,Utah,-1.3615462728691599,-1.3615462728691599,1
383,1980,Vancouver,-0.5459510904326131,-0.5459510904326131,1
384,1980,Washington,-1.5382145054663043,-0.5127381684887681,3
385,1980,Winnipeg,-1.58325816225458,-1.58325816225458,1
386,1981,Atlanta,-1.5474956768614159,-0.5158318922871387,3
387,1981,Baltimore,0.7931178249090747,0.7931178249090747,1
388,1981,Bay Area,2.5644564612366,0.51289129224732,5
389,1981,Boston,0.11784697114401688,0.02946174278600422,4
390,1981,Buffalo,1.7471548658078697,0.8735774329039349,2
391,1981,Calgary,0.6177856887055266,0.6177856887055266,1
392,1981,Chicago,-2.1713456871005308,-0.43426913742010614,5
393,1981,Cincinnati,1.420345398025203,1.420345398025203,1
394,1981,Cleveland,-2.1549756876687103,-0.7183252292229034,3
395,1981,Dallas,0.14485943555118275,0.048286478517060916,3
396,1981,Denver,-0.720714364870995,-0.240238121623665,3
397,1981,Detroit,-2.138819660524604,-0.534704915131151,4
398,1981,Edmonton,-0.30889284435276193,-0.30889284435276193,1
399,1981,Green Bay,-0.030759767680964646,-0.030759767680964646,1
400,1981,Hartford,-1.0296428145092091,-1.0296428145092091,1
401,1981,Houston,0.1934184892245417,0.0644728297415139,3
402,1981,Indiana,0.22982356320450648,0.22982356320450648,1
403,1981,Kansas City,0.11225370752810854,0.037417902509369515,3
404,1981,Los Angeles,1.6086254336231254,0.3217250867246251,5
405,1981,Milwaukee,2.325013343785161,1.1625066718925805,2
406,1981,Minnesota,-1.644979072991406,-0.548326357663802,3
407,1981,Montreal,1.8962744715151674,0.9481372357575837,2
408,1981,New Jersey,-1.2893399664818108,-1.2893399664818108,1
409,1981,New Orleans,-1.630267687091132,-1.630267687091132,1
410,1981,New York,2.621772907084359,0.374538986726337,7
411,1981,Philadelphia,3.896764356827277,0.9741910892068193,4
412,1981,Phoenix,1.2135442094767932,1.2135442094767932,1
413,1981,Pittsburgh,-1.011956883944913,-0.33731896131497097,3
414,1981,Portland,0.3045365236808828,0.3045365236808828,1
415,1981,Quebec,-0.10296428145092018,-0.10296428145092018,1
416,1981,San Antonio,0.8337533270552142,0.8337533270552142,1
417,1981,San Diego,-1.2296435727123645,-0.4098811909041215,3
418,1981,Seattle,-2.5841575990785866,-0.8613858663595289,3
419,1981,South Florida,1.3688096618029317,1.3688096618029317,1
420,1981,St. Louis,1.9631616481993495,0.6543872160664498,3
421,1981,Tampa Bay,0.36911721217157717,0.36911721217157717,1
422,1981,Toronto,-2.3833719967852067,-1.1916859983926034,2
423,1981,Utah,-0.9904881245763055,-0.9904881245763055,1
424,1981,Vancouver,-0.20592856290184128,-0.20592856290184128,1
425,1981,Washington,-0.6955484941526419,-0.23184949805088062,3
426,1981,Winnipeg,-2.4711427548221034,-2.4711427548221034,1
427,1982,Atlanta,1.0942141879833258,0.3647380626611086,3
428,1982,Baltimore,1.2408557660219706,1.2408557660219706,1
429,1982,Bay Area,-1.2336993799447247,-0.30842484498618117,4
430,1982,Boston,3.6033016874216597,0.9008254218554149,4
431,1982,Buffalo,0.35940672029623366,0.17970336014811683,2
432,1982,Calgary,-0.26032487991183606,-0.26032487991183606,1
433,1982,Chicago,-2.0502732842378335,-0.4100546568475667,5
434,1982,Cincinnati,-1.909008870803031,-1.909008870803031,1
435,1982,Cleveland,-2.678923311736665,-0.892974437245555,3
436,1982,Dallas,-1.8423955587732237,-0.6141318529244079,3
437,1982,Denver,-2.6701948400996107,-0.8900649466998702,3
438,1982,Detroit,-1.6370712901630138,-0.40926782254075345,4
439,1982,Edmonton,1.614014255453377,1.614014255453377,1
440,1982,Green Bay,0.5363604598896775,0.5363604598896775,1
441,1982,Hartford,-1.0412995196473416,-1.0412995196473416,1
442,1982,Houston,-2.007181361610892,-0.6690604538702973,3
443,1982,Indiana,-0.47765087447060656,-0.47765087447060656,1
444,1982,Kansas City,-0.9046046376805996,-0.30153487922686656,3
